id,empty
16104,8.8
16105,5.6
16106,18.6
16107,9.0
16108,1.3
16109,6.0
16110,10.6
16111,13.0
16112,3.6
16113,6.4
16114,3.7
16115,7.5
16116,12.6
16117,9.2
16118,9.3
16119,10.1
16120,4.3
16121,10.2
16122,11.1
16123,4.0
16124,10.7
16125,5.6
16127,11.3
16128,14.5
16129,10.1
16130,6.4
16131,12.9
16132,12.5
16133,11.8
16134,11.5
16135,13.6
16136,5.1
16137,17.9
16138,6.1
16139,7.3
16140,9.9
16141,12.4
16142,6.6
16143,8.8
16144,10.1
16145,10.6
16146,4.8
16147,6.0
16148,12.5
16149,11.7
16150,5.6
16151,8.7
16152,4.0
16153,8.4
16154,9.4
16155,3.0
16156,11.3
16157,13.3
16158,13.8
16160,5.7
16161,26.1
16162,11.5
16163,9.3
16164,12.0
16165,10.5
16166,7.2
16167,12.8
16168,11.0
16169,7.5
16170,7.3
16171,13.7
16172,13.8
16173,17.7
16174,6.1
16175,12.7
16176,7.9
16177,8.2
16178,8.4
16179,16.5
16180,2.7
16181,10.5
16182,20.5
16183,23.5
16184,7.6
16185,10.0
16186,12.5
16187,3.9
16188,13.7
16189,6.7
16190,14.3
16191,8.3
16192,11.0
16193,5.2
16194,7.2
16195,3.8
16196,9.7
16197,14.3
16198,8.0
16199,7.4
16200,5.1
16201,16.1
16202,9.6
16203,2.9
16204,9.6
16205,19.8
16206,13.2
16207,13.1
16208,10.1
16209,5.0
16210,4.3
16211,10.6
16212,22.1
16213,10.1
16214,14.2
16215,2.8
16216,7.9
16217,6.0
16218,9.3
16220,5.2
16221,11.3
16222,13.0
16223,11.6
16224,6.3
16225,16.7
16226,9.9
16227,10.3
16228,11.8
16229,10.7
16230,10.4
16231,9.8
16232,4.5
16233,5.7
16234,7.2
16236,5.2
16237,14.0
16238,18.3
16239,30.3
16240,4.2
16241,4.8
16242,11.2
16243,7.6
16244,9.1
16245,11.3
16246,13.2
16247,12.2
16248,9.9
16249,7.9
16250,8.8
16251,7.1
16252,5.1
16253,10.3
16254,12.9
16255,9.4
16256,11.5
16257,12.1
16258,6.0
16259,11.8
16260,7.8
16261,9.4
16262,8.7
16263,3.4
16264,14.7
16267,8.7
16268,9.8
16269,4.5
16270,18.9
16271,2.9
16272,6.4
16273,21.3
16274,8.0
16275,14.7
16276,10.5
16277,11.6
16279,9.0
16280,6.7
16281,16.3
16282,7.6
16283,6.1
16284,4.3
16285,8.1
16286,9.6
16287,8.1
16289,14.8
16290,4.8
16291,7.0
16292,17.3
16293,11.9
16294,5.8
16295,8.4
16296,11.6
16297,8.1
16298,2.1
16300,8.9
16301,11.0
16302,8.7
16303,13.5
16304,7.9
16306,16.1
16307,10.4
16308,10.2
16309,7.0
16310,8.1
16312,8.1
16314,8.4
16315,5.4
16316,15.9
16317,11.1
16318,8.6
16320,6.8
16321,11.7
16322,18.9
16323,9.8
16325,13.6
16326,8.5
16328,9.1
16329,12.4
16330,7.8
16331,10.4
16332,12.5
16334,11.1
16335,9.8
16336,12.6
16337,10.9
16338,10.2
16339,10.2
16340,9.1
16341,9.5
16342,8.9
16343,9.3
16344,6.1
16345,12.8
16346,11.7
16347,7.0
16348,5.2
16349,4.0
16350,10.0
16351,4.9
16352,10.3
16353,8.3
16354,15.7
16355,10.7
16356,11.1
16357,16.2
16358,6.4
16359,8.9
16360,5.5
16361,6.6
16362,13.1
16363,20.6
16364,9.4
16365,24.4
16366,10.2
16368,5.5
16369,9.4
16370,4.5
16371,11.7
16372,11.6
16373,11.3
16374,5.5
16375,14.9
16376,9.0
16377,13.0
16378,6.2
16379,6.4
16380,9.3
16381,23.8
16382,4.3
16383,7.8
16384,4.7
16385,5.7
16386,10.4
16387,7.8
16388,8.7
16389,17.5
16390,16.2
16391,5.8
16392,14.4
16393,7.5
16394,8.3
16395,7.9
16396,8.5
16397,7.5
16398,15.5
16399,9.5
16400,9.6
16401,10.4
16402,8.0
16403,16.6
16404,5.4
16405,10.6
16406,8.9
16408,13.0
16409,10.7
16410,14.0
16411,10.9
16412,8.7
16413,10.6
16414,13.2
16415,3.1
16416,13.0
16417,8.5
16418,3.5
16419,10.3
16420,8.3
16421,5.6
16422,9.1
16423,6.7
16424,11.1
16425,14.1
17-02,10.4
17-05,0.5
17-06,6.0
17-07,9.3
17-09,7.2
17-10,6.9
17-11,10.8
17-12,10.0
17-18,10.0
17-19,8.6
17-21,7.5
17-22,3.1
17-23,6.8
17-24,8.0
17-25,7.4
17-27,10.7
17002,7.9
17003,5.3
17004,1.8
17005,8.5
17006,4.5
17007,6.0
17008,6.5
17009,3.5
17010,5.7
17011,9.7
17012,5.2
17013,11.8
17015,4.3
17016,12.5
17017,12.0
17018,9.2
17019,2.2
17020,7.2
17021,5.7
17022,10.4
17023,9.9
17024,12.7
17025,9.4
17026,9.4
17027,3.6
17028,6.1
17029,5.0
17030,12.5
17031,15.3
17032,3.9
17033,7.6
17034,6.8
17035,11.2
17036,2.8
17037,10.9
17038,6.2
17039,10.2
17040,10.2
17041,8.6
17042,9.1
17043,10.8
17044,9.5
17045,9.7
17046,11.0
17047,11.0
17048,8.6
17049,10.8
17050,12.2
17051,1.2
17052,8.9
17053,9.5
17054,16.8
17055,12.1
17056,10.5
17057,6.1
17058,6.7
17059,4.7
17060,5.8
17061,14.4
17062,7.7
17063,9.4
17064,7.9
17065,3.1
17066,6.5
17067,6.6
17068,8.5
17069,10.3
17070,10.7
17071,14.3
17072,12.4
17073,7.7
17074,9.8
17075,3.9
17076,11.3
17077,10.2
17078,9.9
17079,8.1
17080,5.7
17081,9.8
17082,7.0
17083,8.0
17084,8.1
17085,11.8
17086,5.4
17087,6.1
17089,4.9
17091,5.1
17092,9.5
17093,5.2
17094,4.8
17095,6.7
17096,9.3
17097,3.1
17098,13.9
17099,10.8
17100,11.4
17101,13.6
17102,3.3
17103,13.9
17104,14.6
17105,11.7
17106,13.7
17107,5.6
17108,2.9
17109,3.7
17110,11.8
17111,9.4
17112,9.5
17113,11.4
17114,7.7
17115,12.8
17116,13.7
17117,5.7
17118,2.3
17119,5.2
17120,7.6
17121,2.0
17122,8.6
17124,9.3
17125,7.9
17126,12.9
17127,17.9
17128,5.7
17129,8.4
17130,10.6
17131,12.0
17132,9.9
17133,8.6
17134,7.0
17135,11.2
17136,4.6
17137,5.7
17138,11.2
17139,11.4
17140,3.4
17141,9.9
17142,4.5
17143,15.7
17145,4.5
17146,4.9
17147,6.4
17148,7.1
17149,11.5
17150,8.9
17151,4.1
17152,6.3
17153,4.4
17154,7.2
17155,9.2
17156,14.1
17157,13.6
17158,5.4
17159,11.7
17160,10.9
17161,2.4
17162,11.2
17163,15.9
17164,3.3
17165,12.3
17166,8.6
17167,9.1
17168,3.5
17169,12.6
17171,6.4
17172,11.7
17173,8.5
17174,7.6
17175,5.8
17176,18.1
17177,8.3
17178,15.4
17179,6.7
17180,1.3
17181,15.0
17182,12.5
17183,4.9
17184,5.6
17185,6.9
17186,9.7
17187,6.7
17188,9.6
17189,7.2
17190,4.9
17191,6.9
17192,9.1
17193,2.8
17194,3.9
17195,11.6
17196,8.6
17197,14.7
17198,6.5
17199,14.1
17200,4.0
17201,16.2
17202,9.4
17203,5.4
17204,16.2
17205,4.4
17206,3.5
17207,1.0
17208,3.8
17209,14.2
17210,14.3
17211,9.4
17212,8.6
17213,11.0
17214,2.5
17215,4.3
17216,5.7
17217,15.4
17218,10.3
17219,7.0
17220,4.0
17221,10.9
17222,4.0
17223,13.5
17224,12.0
17225,1.3
17226,11.0
17227,8.3
17228,8.8
17229,3.7
17230,3.0
17231,14.5
17232,11.0
17233,5.8
17234,8.5
17235,11.7
17236,15.2
17237,5.4
17238,12.6
17239,11.0
17240,12.8
17241,10.3
17242,8.7
17243,9.9
17244,7.3
17245,6.8
17246,6.4
17247,5.6
17248,10.1
17249,10.8
17250,8.0
17252,4.7
17253,7.4
17254,13.4
17255,7.8
17256,6.2
17257,15.7
17258,10.1
17259,7.1
17260,15.0
17261,12.1
17262,7.6
17263,8.1
17264,4.7
17265,6.7
17266,10.1
17267,6.8
17268,6.1
17269,8.9
17270,8.0
17271,11.7
17272,4.3
17273,10.5
17274,5.7
17275,2.7
17276,12.5
17277,6.5
17278,7.2
17279,6.9
17280,8.7
17281,5.8
17282,11.5
17283,13.2
17284,10.0
17285,11.1
17286,0.5
17287,5.9
17288,13.2
17289,6.6
17290,7.9
17291,5.4
17292,8.2
17293,6.0
17294,13.5
17295,14.2
17296,6.6
17297,1.1
17298,5.3
17299,10.6
17300,7.3
17301,5.7
17302,12.2
17303,4.9
17304,10.4
17305,9.5
17306,3.5
17307,10.1
17308,9.5
17309,9.8
17310,7.4
17311,4.9
17312,10.9
17313,13.4
17314,5.9
17315,7.1
17316,5.1
17317,11.4
17318,1.4
17319,5.2
17320,10.0
17321,3.9
17322,7.2
17323,3.5
17324,14.4
17325,13.3
17326,6.9
17327,5.9
17328,11.3
17329,4.2
17330,9.8
17331,9.4
17332,11.2
17333,2.5
17334,3.8
17335,22.0
17336,4.4
17337,4.2
17338,8.3
17339,5.5
17340,4.4
17341,5.8
17342,12.1
17343,14.4
17344,11.3
17345,4.9
17346,7.2
17347,19.7
17348,8.9
17349,9.9
17350,21.4
17351,5.6
17352,4.3
17353,3.7
17354,8.9
17355,12.5
17356,8.0
17357,11.9
17358,11.6
17359,7.1
17360,4.0
17361,12.8
17362,9.9
17363,5.2
17364,9.4
17365,14.3
17366,5.6
17367,7.9
17369,6.8
17371,4.4
17372,7.1
17373,5.3
17374,7.6
17375,9.0
17376,3.4
17377,8.8
17378,13.7
17379,7.9
17380,2.7
17381,7.7
17382,5.3
17383,8.3
17384,6.7
17385,3.4
17386,13.6
17387,4.8
17388,14.1
17389,2.4
17390,1.3
17391,2.8
17392,17.1
17393,6.9
17394,8.3
17395,7.0
17396,11.2
17397,11.0
17398,9.1
17400,6.9
17401,14.7
17402,6.4
17403,9.1
17404,6.0
17405,10.5
17406,13.9
17407,7.3
17408,13.4
17409,4.4
17410,10.1
17411,1.2
17412,7.1
17413,7.8
17414,3.3
17415,10.6
17416,14.8
17417,6.8
17418,10.9
17420,7.5
17421,8.2
17422,5.6
17423,11.1
17424,8.4
17425,5.4
17426,9.0
17427,12.2
17428,10.2
17429,6.9
17430,6.7
17431,4.7
17432,8.7
17433,13.8
17434,10.3
17435,12.9
17436,11.4
17437,6.3
17438,10.8
17439,5.2
17440,16.1
17441,8.7
17442,8.2
17443,8.3
17444,8.5
17445,8.4
17446,14.0
17447,4.4
17448,7.9
17449,9.6
17450,6.0
17451,17.4
17452,4.6
17453,5.4
17454,15.7
17455,10.4
17457,5.6
17458,10.0
17459,9.6
17460,5.3
17461,1.8
17462,9.7
17463,3.6
17464,8.9
17465,7.1
17466,5.4
17467,8.4
17468,14.2
17469,7.0
17470,13.1
17471,7.4
17472,4.4
17473,17.4
17474,9.8
17476,8.2
17477,15.8
17478,6.8
17479,0.0
17480,3.7
17481,16.2
17482,5.1
17483,5.6
17484,6.0
17485,0.2
17486,1.3
18-01,12.1
18-02,10.6
18-07,10.6
18-08,13.7
18-09,12.6
18-10,12.3
18-11,10.0
18-12,12.2
18-14,10.6
18-15,7.4
18-16,12.8
18-17,9.2
18-19,8.1
18001,2.8
18002,10.4
18003,9.7
18004,7.1
18005,10.7
18006,8.1
18007,24.6
18008,4.9
18009,7.8
18010,5.9
18011,13.5
18012,9.6
18013,13.2
18014,10.4
18015,12.6
18016,12.6
18017,13.8
18018,10.3
18019,19.1
18020,11.4
18021,13.4
18022,13.3
18023,12.5
18024,5.2
18025,11.1
18026,7.1
18027,9.5
18028,7.9
18029,11.6
18030,7.2
18031,15.4
18032,9.2
18033,10.1
18034,2.0
18035,5.4
18036,4.6
18037,12.3
18038,16.5
18039,18.5
18040,15.2
18041,15.2
18042,10.5
18043,13.9
18044,4.8
18045,12.4
18046,8.6
18047,16.8
18048,11.9
18049,8.8
18050,3.2
18051,14.1
18052,8.6
18053,9.2
18054,9.1
18055,13.4
18056,22.3
18057,15.3
18058,18.4
18059,16.4
18060,3.0
18061,17.4
18062,15.1
18063,6.4
18064,12.8
18065,12.5
18066,7.1
18067,8.6
18068,23.0
18069,5.3
18070,10.3
18071,6.7
18072,6.8
18073,7.6
18074,29.8
18075,5.7
18076,10.1
18077,14.6
18078,2.2
18079,13.7
18080,11.3
18081,3.3
18082,9.0
18083,17.0
18084,15.2
18085,2.6
18086,7.3
18087,12.4
18088,11.5
18089,16.5
18090,11.8
18091,7.0
18092,11.3
18093,11.7
18094,9.8
18095,14.9
18096,8.2
18097,3.1
18098,8.6
18099,9.0
18100,12.2
18101,12.0
18102,12.9
18103,8.7
18104,11.6
18105,11.3
18106,12.4
18107,3.1
18108,14.0
18109,15.1
18110,6.8
18111,12.7
18112,10.2
18113,13.8
18114,27.4
18115,14.0
18116,9.5
18117,10.3
18118,13.7
18119,12.8
18120,11.9
18121,11.9
18122,12.6
18123,15.7
18124,8.7
18125,14.0
18126,9.2
18127,16.6
18128,9.9
18129,7.7
18130,5.3
18131,6.9
18132,12.0
18133,10.6
18134,13.2
18135,12.7
18136,14.8
18137,20.0
18138,6.8
18139,10.1
18140,9.3
18141,9.9
18142,12.2
18143,14.7
18144,15.0
18145,11.9
18146,17.5
18147,18.9
18148,4.6
18149,12.8
18150,8.9
18151,10.5
18152,12.9
18153,4.3
18154,12.1
18155,8.9
18156,12.7
18157,7.4
18158,6.0
18159,10.9
18160,10.4
18161,15.6
18162,6.4
18163,12.6
18164,17.6
18165,8.4
18166,5.6
18167,8.2
18168,14.5
18169,9.7
18170,10.5
18171,19.9
18172,7.7
18173,12.1
18174,7.9
18175,12.4
18176,11.0
18177,4.6
18178,8.6
18179,4.4
18180,5.1
18181,11.2
18182,7.6
18183,15.4
18184,13.0
18185,12.3
18186,12.4
18187,14.9
18188,15.6
18189,12.0
18190,11.6
18191,18.2
18192,11.0
18193,13.7
18194,5.2
18195,14.8
18196,10.6
18197,14.9
18198,10.3
18199,15.4
18200,9.9
18201,6.4
18202,0.0
18203,19.7
18204,8.9
18205,4.0
18206,3.9
18207,9.8
18208,10.7
18209,9.6
18210,4.4
18211,3.1
18212,13.0
18213,5.3
18214,5.1
18215,9.1
18216,7.4
18217,12.8
18218,6.1
18219,6.4
18220,10.4
18221,15.9
18222,6.3
18223,8.4
18224,9.0
18225,16.4
18226,3.4
18227,5.3
18228,12.8
18229,7.6
18230,9.0
18231,12.7
18232,26.8
18233,12.1
18234,12.7
18235,5.6
18236,12.2
18237,8.1
18238,18.3
18239,15.0
18240,12.9
18241,17.1
18242,12.7
18243,14.9
18244,6.5
18245,19.4
18246,11.1
18247,6.2
18248,9.2
18249,14.9
18250,21.1
18251,13.3
18252,12.9
18253,8.5
18254,3.3
18255,2.0
18256,16.0
18257,9.7
18258,11.0
18259,18.1
18260,10.6
18261,12.7
18262,8.0
18263,7.2
18264,9.8
18265,9.2
18266,10.7
18267,3.4
18268,13.1
18269,14.4
18270,14.4
18271,3.7
18272,12.2
18273,8.7
18274,5.3
18275,10.4
18276,9.9
18277,18.8
18278,21.4
18279,14.3
18280,3.4
18281,5.6
18282,8.5
18283,16.1
18284,11.9
18285,10.4
18286,14.4
18287,4.4
18288,11.2
18289,8.1
18290,11.8
19-01,9.7
19-02,11.0
19-07,8.5
19-08,8.9
19-09,9.1
19-10,9.6
19-11,7.9
19-12,8.1
19-13,9.9
19-14,8.2
19-15,9.1
19-17,12.5
19-18,12.8
19-19,9.6
19001,1.4
19002,18.6
19003,5.8
19004,9.0
19005,12.5
19006,2.5
19007,9.8
19008,3.9
19009,5.3
19010,11.4
19011,17.1
19012,10.6
19013,4.4
19014,11.3
19015,5.8
19016,13.2
19017,11.9
19018,19.3
19019,15.4
19020,3.2
19021,4.8
19022,10.7
19023,10.2
19024,10.3
19025,4.8
19026,11.4
19027,12.5
19028,25.5
19029,8.4
19030,5.0
19031,12.6
19032,16.2
19033,6.3
19034,18.4
19035,12.3
19036,9.7
19037,6.9
19038,8.9
19039,10.4
19040,3.8
19041,11.6
19042,12.7
19043,4.8
19044,12.6
19045,6.5
19046,2.8
19047,3.7
19048,7.3
19049,4.3
19050,7.5
19051,12.7
19052,4.3
19053,3.8
19054,8.6
19055,7.4
19056,3.1
19057,4.8
19058,7.9
19059,10.2
19060,13.7
19061,9.7
19062,9.5
19063,5.4
19064,11.8
19065,8.8
19066,7.6
19067,9.7
19068,9.1
19069,8.0
19070,15.0
19071,9.2
19072,9.4
19073,11.3
19074,14.2
19075,12.5
19076,7.5
19077,10.2
19078,8.5
19079,16.9
19080,13.3
19081,10.6
19082,4.7
19083,5.1
19084,10.1
19085,5.3
19086,8.9
19087,5.1
19088,7.5
19089,10.3
19090,0.0
19091,12.4
19092,10.6
19093,8.2
19094,9.7
19095,7.3
19096,7.2
19097,10.1
19098,7.9
19099,11.1
19100,9.0
19101,13.8
19102,4.3
19103,10.7
19104,16.7
19105,9.3
19106,5.5
19107,9.3
19108,11.9
19109,16.4
19110,5.8
19111,12.9
19112,8.1
19113,14.6
19114,6.6
19115,11.5
19116,13.6
19117,8.9
19118,12.2
19119,17.5
19120,13.0
19121,14.1
19122,5.4
19123,8.0
19124,8.4
19125,6.3
19126,11.1
19127,17.4
19128,5.4
19129,16.4
19130,5.1
19131,15.1
19132,3.1
19133,15.1
19134,14.2
19135,5.8
19136,16.0
19137,1.4
19138,14.9
19139,10.8
19140,9.6
19141,4.7
19142,11.5
19143,9.4
19144,13.2
19145,7.7
19146,9.4
19147,14.4
19148,5.7
19149,17.9
19150,7.6
19151,8.9
19152,14.6
19153,10.3
19154,10.5
19155,10.3
19156,13.1
19157,5.0
19158,12.5
19159,15.7
19160,10.5
19161,6.7
19162,9.4
19163,9.8
19164,6.9
19165,3.3
19166,10.7
19167,17.5
19168,0.8
19169,15.8
19170,5.9
19171,11.4
19172,13.8
19173,7.4
19174,4.7
19175,3.3
19176,10.9
19177,10.5
19178,8.3
19179,8.4
19180,7.3
19181,3.9
19182,8.2
19183,5.0
19184,3.7
19185,7.9
19186,4.9
19187,11.2
19188,12.5
19189,20.2
19190,6.3
19191,10.9
19192,13.4
19193,17.0
19194,4.4
19195,4.3
19196,6.1
19198,25.3
19199,6.1
19200,9.4
19201,5.5
19202,7.9
19203,9.3
19204,11.7
19205,13.0
19206,2.6
19207,8.1
19208,2.1
19209,1.2
19210,1.8
19211,11.3
19212,17.4
19213,9.5
19214,8.9
19215,10.7
19216,16.6
19217,8.1
19218,11.9
19219,15.6
19220,7.5
19221,7.5
19222,4.7
19223,17.2
19225,4.1
19226,11.3
19227,9.9
19228,4.8
19229,5.0
19230,11.4
19231,5.0
19232,3.6
19233,6.6
19234,9.0
19235,17.7
19236,7.5
19237,13.5
19238,14.5
19239,10.2
19240,11.6
19241,6.4
19242,11.5
19243,10.6
19244,1.0
19245,0.9
19246,12.0
19247,16.3
19248,7.6
19249,7.3
19250,9.6
19251,12.5
19252,2.3
19253,11.2
19254,20.5
19255,8.5
19256,14.3
19257,16.6
19258,9.8
19259,15.0
19260,11.8
19261,8.4
19262,14.7
19263,13.0
19264,12.9
19265,15.7
19266,11.1
19268,9.8
19269,7.6
19270,10.6
19271,2.9
19272,17.4
19273,14.3
19274,5.4
19275,13.5
19276,14.1
19277,11.4
19278,8.8
19279,8.0
19280,9.7
19281,9.9
19282,7.7
19283,11.7
19284,1.5
19285,8.6
19286,15.9
19287,11.6
19288,13.3
19289,11.0
21-01,11.4
21-02,6.8
21-04,6.8
21-05,11.7
21-13,5.0
21-14,7.9
21-15,3.5
21-16,8.8
21-17,13.5
21-18,7.5
21-19,10.9
21-20,5.9
21-21,8.2
21-22,11.3
21-23,9.2
21001,7.1
21002,9.0
21003,4.2
21004,16.3
21005,7.4
21006,10.4
21007,6.1
21008,8.1
21009,12.7
21010,16.4
21011,15.6
21012,7.7
21013,9.1
21014,13.7
21015,10.6
21016,5.2
21017,6.9
21018,6.9
21020,13.2
21021,4.1
21022,1.6
21023,17.7
21024,9.7
21025,13.4
21026,10.1
21027,2.9
21028,5.2
21029,7.7
21030,7.1
21031,5.4
21032,7.1
21033,14.0
21034,22.6
21035,6.8
21036,29.6
21037,14.4
21038,9.7
21039,3.3
21040,12.5
21041,3.9
21042,5.4
21043,10.9
21044,15.5
21045,6.6
21046,13.3
21047,20.1
21048,1.8
21049,17.9
21050,12.6
21051,20.2
21052,5.7
21053,2.8
21054,8.7
21055,12.2
21056,7.6
21057,2.3
21058,6.2
21059,5.1
21060,2.9
21061,12.3
21062,4.7
21063,3.3
21064,12.5
21065,8.2
21066,9.6
21067,4.2
21068,18.8
21069,8.2
21070,7.9
21071,9.4
21072,5.6
21073,16.9
21074,5.2
21075,6.9
21076,5.7
21077,9.8
21078,19.0
21079,0.0
21080,6.1
21081,11.6
21082,7.4
21083,13.1
21084,4.2
21085,12.6
21086,6.7
21087,9.3
21088,3.5
21089,4.8
21090,7.4
21091,12.4
21092,7.7
21093,6.0
21094,4.9
21095,5.9
21096,20.4
21097,20.8
21098,20.7
21099,10.0
21100,13.9
21101,15.4
21102,8.0
21103,6.3
21104,18.5
21105,0.8
21106,2.7
21107,4.4
21108,13.3
21109,15.3
21110,6.6
21111,4.7
21112,4.1
21113,0.0
21114,10.7
21115,6.3
21116,9.9
21117,10.0
21118,9.8
21119,4.9
21120,11.5
21121,15.4
21122,14.6
21123,21.6
21124,18.2
21125,7.2
21126,5.3
21127,4.7
21128,12.7
21129,7.5
21130,3.1
21131,4.0
21132,6.6
21133,5.2
21134,8.5
21135,4.5
21136,6.2
21137,11.1
21138,9.7
21139,6.4
21140,6.8
21141,16.8
21142,5.7
21143,5.6
21144,8.7
21145,15.3
21146,12.2
21147,11.5
21148,3.5
21149,9.5
21150,29.4
21151,9.5
21152,9.4
21153,17.9
21154,12.0
21155,16.1
21156,2.9
21157,23.1
21158,10.4
21159,12.2
21160,6.5
21161,6.2
21162,6.2
21163,7.9
21164,13.6
21165,2.4
21166,6.1
21167,14.6
21168,2.7
21169,13.3
21170,9.1
21171,2.4
21172,5.1
21173,8.1
21175,0.0
21176,12.8
21177,17.0
21178,8.6
21179,4.0
21180,8.1
21181,12.2
21182,11.0
21183,1.9
21184,0.0
21185,1.4
21186,9.8
21187,9.5
21189,4.1
21190,3.6
21191,2.6
21192,3.8
21193,4.4
21194,5.4
21195,9.4
21196,3.9
21197,17.6
21198,17.8
21199,11.1
21200,4.2
21201,9.7
21202,11.6
21203,8.6
21204,11.9
21205,4.2
21207,21.4
21208,9.6
21209,2.6
21210,12.8
21211,5.6
21212,10.7
21213,5.4
21214,14.2
21215,9.5
21216,22.1
21217,1.8
21218,9.8
21219,13.3
21220,14.1
21221,6.1
21222,8.7
21223,3.6
21224,6.7
21225,3.7
21226,11.8
21227,4.1
21228,8.6
21229,9.0
21230,10.0
21231,8.0
21232,16.1
21233,8.2
21234,10.3
21235,12.5
21236,3.5
21237,16.1
21238,7.7
21239,5.8
21240,2.1
21241,8.5
21242,0.0
21243,6.4
21244,0.0
21245,2.5
21246,4.1
21247,10.7
21248,2.5
21249,6.2
21250,8.5
21251,24.5
21252,13.7
21253,13.8
21254,12.6
21255,1.0
21256,5.0
21257,6.1
21258,5.6
21259,6.3
21260,18.7
21261,6.1
21262,3.4
21263,3.9
21264,3.4
21265,5.5
21266,3.0
21267,5.0
21268,7.1
21269,6.4
21270,10.3
21271,9.1
21272,4.6
21273,9.9
21274,16.5
21275,12.0
21276,8.3
21277,11.2
21278,5.2
21279,10.8
21280,21.2
21281,17.6
21282,13.6
21283,19.6
21284,8.2
21285,7.3
21286,6.9
21287,7.4
21288,12.0
21289,13.3
21290,8.3
21291,9.4
21292,4.8
21293,10.5
21294,2.6
21295,8.7
21296,7.3
21297,6.1
21298,8.0
21299,15.5
21300,7.1
21301,13.4
21302,8.3
21303,8.8
21304,13.8
21305,10.0
21306,8.2
21307,8.9
21308,14.0
21309,6.6
21310,19.1
21311,0.0
21312,13.7
21313,15.6
21314,10.9
21315,2.7
21316,10.8
21317,7.5
21318,21.7
21319,2.5
21320,1.1
21321,18.5
21322,6.5
21323,7.1
21324,10.0
21325,8.6
21326,13.2
21327,16.8
21328,26.0
21329,17.4
21330,3.1
21331,6.4
21332,7.9
21333,9.2
21334,11.7
21335,8.3
21336,19.1
21337,8.8
21338,16.8
21339,6.7
21340,10.4
21341,9.7
21342,9.4
21343,5.6
21344,5.8
21345,18.0
21346,6.5
21347,4.1
21348,8.9
21349,11.4
21350,7.8
21351,2.8
21352,2.1
21353,3.4
21354,14.0
21355,4.7
21356,6.7
21357,8.5
21358,3.9
21359,2.4
21360,4.7
21361,8.9
21362,8.7
21363,6.8
21364,9.9
21365,17.8
21366,9.0
21367,4.0
21368,8.1
21369,7.4
21370,5.1
21371,8.7
21372,6.2
21373,10.2
21374,12.3
21375,11.9
21376,4.0
21377,9.5
21378,18.2
21379,13.4
21380,9.5
21381,7.1
21382,12.8
21383,4.3
21384,10.4
21385,6.6
21386,16.9
21387,3.0
21388,3.1
21389,5.8
21390,3.9
21391,2.3
21392,25.2
21393,7.2
21394,5.6
21395,14.8
21396,13.8
21397,12.9
21398,6.6
21399,19.0
21400,27.7
21401,8.8
21402,9.8
21403,1.9
21404,5.4
21405,5.0
21406,5.8
21407,5.8
21408,2.9
21409,7.4
21410,18.9
21411,5.0
21412,11.4
21413,8.4
21414,5.6
21415,13.0
21416,5.3
21417,16.8
21418,23.6
21419,9.5
21420,21.8
21421,8.5
21422,5.3
21423,3.8
21424,10.9
21425,10.5
21426,6.5
21427,7.8
21428,15.0
21429,11.2
21430,4.1
21431,10.9
21432,20.6
21433,9.2
21434,11.1
21435,6.8
21436,1.9
21437,1.1
21438,11.6
21439,15.1
21440,9.0
21441,8.2
21442,10.7
21444,13.2
21445,11.3
21446,18.9
21447,8.1
21448,2.4
21449,13.7
21450,11.7
21451,15.4
21452,2.1
21454,11.7
21455,15.6
21456,4.5
21457,36.9
21458,3.3
21459,9.6
21460,4.8
21461,21.9
21462,5.2
21463,3.4
21464,8.2
21465,10.0
21466,8.5
21467,7.2
21468,16.4
21469,1.3
21470,28.2
21471,14.9
21472,4.0
21473,5.5
21474,7.2
21475,8.6
21476,16.4
21477,13.1
21478,7.4
21479,10.8
21480,13.1
21481,3.6
21482,8.2
21483,6.8
21484,9.8
21485,5.5
21486,4.3
21487,3.1
21488,17.9
21489,30.2
21490,8.7
21491,12.6
21492,16.4
21493,6.2
21494,4.9
21495,6.7
21496,12.0
21497,3.4
21498,15.3
21499,13.2
21500,15.5
21501,11.7
21502,9.5
21503,14.4
21504,16.7
21505,10.9
21506,10.8
21507,10.4
21508,5.7
21510,13.9
21511,19.7
21512,27.6
21513,6.7
21514,14.1
21515,2.8
21516,2.3
21517,6.8
21518,9.5
21519,18.6
21520,11.7
21521,5.6
21522,9.9
21523,5.9
21524,17.1
21525,13.7
21526,5.0
21527,11.8
21528,11.8
21529,21.9
21530,12.8
21531,13.3
21532,5.0
21533,10.7
21534,4.0
21535,4.7
21536,14.1
21537,5.1
21538,9.5
21539,23.8
21540,3.4
21541,23.5
21542,1.2
21543,12.2
21544,12.3
21545,12.7
21546,9.3
21547,7.7
21548,12.4
21549,12.5
21550,14.9
21552,17.9
21553,10.2
21554,17.6
21555,6.4
21556,5.5
21557,12.9
21558,4.3
21559,6.6
21560,3.9
21561,12.1
21562,7.1
21563,9.6
21564,8.9
21565,2.4
21566,14.9
21567,9.5
21568,8.7
21569,28.5
21570,19.0
21571,2.6
21572,7.8
21573,13.0
21574,8.0
21575,6.1
21576,20.4
21577,11.0
21578,7.1
21579,16.3
21580,7.3
21581,11.1
21582,11.0
21583,15.8
21584,18.1
21585,3.6
21586,2.1
21587,5.7
21588,17.9
21589,4.6
